experiment_name,experiment_iteration,task_number,code_fix_count,code_syntax_status,obj_expected,obj_given,obj_status,sum_prompt_tokens,sum_completion_tokens,sum_prompt_tokens_price,sum_completion_tokens_price,sum_price
experiment_3b1,3,12,0,True,350.45,200.0,False,1330,911,0.00019950000000000002,0.0005466,0.0007461
experiment_3b1,3,13,0,True,2.0,2.0,True,1112,832,0.0001668,0.0004992,0.0006659999999999999
experiment_3a1,2,55,0,True,5600.0,5600.0,True,1652,1498,0.0002478,0.0008988,0.0011466
experiment_3a1,2,56,0,True,26.5,26.5,True,1290,1014,0.0001935,0.0006084,0.0008019
experiment_3b1,3,14,0,True,654.2,671.4285709999999,False,1302,976,0.00019529999999999998,0.0005855999999999999,0.0007809
experiment_3a1,2,57,0,True,251500.0,106250.0,False,1668,1503,0.0002502,0.0009017999999999999,0.0011519999999999998
experiment_3b1,3,15,1,False,339000.0,,False,2442,1960,0.0003663,0.001176,0.0015423
experiment_3a1,2,58,0,False,7120.0,,False,1406,1121,0.00021089999999999998,0.0006726,0.0008835
experiment_3b1,3,16,0,True,339000.0,404500.0,False,1305,946,0.00019575,0.0005675999999999999,0.0007633499999999999
experiment_3a1,2,59,0,True,35000.0,35000.0,True,1111,912,0.00016665,0.0005472000000000001,0.00071385
experiment_3b1,3,17,0,True,10305.11226,-183994.4612,False,1193,823,0.00017894999999999999,0.0004938,0.00067275
experiment_3a1,2,60,0,True,290.0,290.0,True,1313,1274,0.00019695000000000002,0.0007643999999999999,0.0009613499999999999
experiment_3b1,3,18,1,False,107843.0,,False,3429,2842,0.00051435,0.0017052,0.00221955
experiment_3a1,2,61,0,True,2280.0,2280.0,True,1880,1736,0.00028199999999999997,0.0010416,0.0013235999999999999
experiment_3a1,2,62,0,False,1256.0,,False,1179,1104,0.00017685,0.0006624000000000001,0.00083925
experiment_3b1,3,19,1,False,3000.0,,False,4425,3771,0.0006637499999999998,0.0022626,0.00292635
experiment_3a1,2,63,0,True,45.0,45.0,True,1892,1748,0.00028379999999999996,0.0010488,0.0013325999999999998
experiment_3a1,3,1,0,True,78.64,78.6376025,True,907,667,0.00013604999999999997,0.00040019999999999997,0.0005362499999999999
experiment_3b1,3,20,1,False,93715.0,,False,3664,2960,0.0005495999999999999,0.0017759999999999998,0.0023255999999999997
experiment_3a1,3,2,0,False,271250000.0,,False,2440,1993,0.000366,0.0011958,0.0015618
experiment_3a1,3,3,0,True,353.0,180.0,False,1545,1371,0.00023174999999999997,0.0008225999999999999,0.00105435
experiment_3b1,3,21,1,True,93715.0,43473.63182800005,False,3546,2835,0.0005319,0.0017009999999999998,0.0022329
experiment_3a1,3,4,0,True,15.0,15.0,True,911,714,0.00013665,0.0004284,0.00056505
experiment_3b1,3,22,0,True,1438383.0,4392430.555,False,2153,1615,0.00032295,0.0009689999999999999,0.00129195
experiment_3a1,3,5,0,True,190.0,0.0,False,1436,1472,0.0002154,0.0008832,0.0010986
experiment_3a1,3,6,0,False,0.111,,False,1346,1027,0.0002019,0.0006162,0.0008181
experiment_3a1,3,7,0,False,0.0111,,False,1528,1261,0.0002292,0.0007566,0.0009858
experiment_3b1,3,23,1,False,498677.0,,False,3415,2445,0.00051225,0.001467,0.00197925
experiment_3a1,3,8,0,True,12000.0,12000.0,True,892,667,0.0001338,0.00040019999999999997,0.000534
experiment_3b1,3,24,0,True,2142.0,136371607.1306604,False,1667,1309,0.00025005,0.0007853999999999999,0.0010354499999999998
experiment_3a1,3,9,0,True,7.37,24.875,False,1044,831,0.0001566,0.0004986,0.0006552
experiment_3a1,3,10,0,True,240.9,240.89999999999998,True,1225,918,0.00018375,0.0005507999999999999,0.0007345499999999999
experiment_3b1,3,25,1,False,2619.0,,False,3155,2586,0.00047324999999999993,0.0015515999999999998,0.00202485
experiment_3a1,3,11,0,False,1308.0,,False,1024,821,0.0001536,0.0004925999999999999,0.0006462
experiment_3a1,3,12,0,True,350.45,350.0,True,1317,939,0.00019755,0.0005633999999999999,0.0007609499999999999
experiment_3b1,3,26,1,True,2450.0,4175.226433,False,3328,2697,0.0004992,0.0016182000000000002,0.0021174
experiment_3a1,3,13,0,False,2.0,,False,1286,1143,0.0001929,0.0006858,0.0008786999999999999
experiment_3a1,3,14,0,True,654.2,1054.285719,False,1335,1017,0.00020025000000000002,0.0006102,0.00081045
experiment_3a1,3,15,0,True,339000.0,1980.0,False,1436,1146,0.00021539999999999998,0.0006876,0.0009029999999999999
experiment_3b1,3,27,1,False,14900.0,,False,2406,1680,0.0003609,0.001008,0.0013689
experiment_3a1,3,16,0,True,339000.0,245000.0,False,1291,970,0.00019365,0.000582,0.00077565
experiment_3b1,3,28,1,True,19.95,11.46625,False,2178,1419,0.00032669999999999997,0.0008514,0.0011781
experiment_3a1,3,17,0,True,10305.11226,10402.53656,True,1291,891,0.00019365,0.0005346,0.00072825
experiment_3b1,3,29,1,True,10.45,1.725,False,2349,1543,0.00035234999999999997,0.0009257999999999998,0.0012781499999999998
experiment_3b1,3,30,0,True,1.475,10.458964648,False,1110,950,0.00016649999999999998,0.00057,0.0007365
experiment_3a1,3,18,0,False,107843.0,,False,2060,1761,0.000309,0.0010566,0.0013656
experiment_3b1,3,31,1,False,986630.0,,False,2676,2223,0.0004014,0.0013338,0.0017352000000000001
experiment_3a1,3,19,0,False,3000.0,,False,2651,2326,0.00039765,0.0013955999999999999,0.00179325
experiment_3b1,3,32,0,True,1000.0,1000.0,True,879,621,0.00013185,0.00037259999999999995,0.0005044499999999999
experiment_3b1,3,33,0,True,20.0,20.0,True,911,662,0.00013665,0.0003972,0.00053385
experiment_3b1,3,34,0,True,4.0,4.0,True,1039,809,0.00015585,0.0004854,0.00064125
experiment_3a1,3,20,0,False,93715.0,,False,2037,1733,0.00030555000000000003,0.0010398,0.00134535
experiment_3b1,3,35,0,True,970.0,970.0,True,1273,1132,0.00019095,0.0006792,0.0008701500000000001
experiment_3a1,3,21,0,False,93715.0,,False,2102,1789,0.0003153,0.0010734,0.0013887
experiment_3b1,3,36,0,True,3800.0,3800.0,True,1044,789,0.0001566,0.00047339999999999996,0.0006299999999999999
experiment_3b1,3,37,0,True,12000.0,12000.0,True,896,683,0.00013440000000000001,0.0004098,0.0005442
experiment_3a1,3,22,0,False,1438383.0,,False,2163,1596,0.00032445,0.0009576,0.0012820499999999999
experiment_3b1,3,38,0,True,450.0,450.0,True,1159,970,0.00017385,0.000582,0.0007558500000000001
experiment_3a1,3,23,0,False,498677.0,,False,2004,1473,0.0003006,0.0008838,0.0011844
experiment_3b1,3,39,0,True,15.0,510.0,False,1080,1070,0.00016199999999999998,0.000642,0.000804
experiment_3a1,3,24,0,True,2142.0,166080273.2846117,False,1755,1362,0.00026325,0.0008171999999999999,0.00108045
experiment_3b1,3,40,1,False,431433437.5,,False,2569,1985,0.00038535,0.001191,0.00157635
experiment_3a1,3,25,0,False,2619.0,,False,2111,1987,0.00031665,0.0011922,0.00150885
experiment_3b1,3,41,0,True,3.0,3.0,True,1034,859,0.0001551,0.0005154,0.0006705
experiment_3a1,3,26,0,False,2450.0,,False,1934,1680,0.00029009999999999995,0.001008,0.0012981
experiment_3b1,3,42,1,True,9.0,10.5,False,1860,1112,0.000279,0.0006672,0.0009461999999999999
experiment_3b1,3,43,0,True,62666.6666667,25500.0,False,1080,786,0.00016199999999999998,0.0004716,0.0006336
experiment_3a1,3,27,0,False,14900.0,,False,1694,1451,0.0002541,0.0008706,0.0011247
experiment_3b1,3,44,1,True,9600.0,9600.0,True,2222,1504,0.00033329999999999997,0.0009024,0.0012357
experiment_3a1,3,28,0,True,19.95,11.46625,False,1009,876,0.00015135,0.0005256,0.00067695
experiment_3a1,3,29,0,True,10.45,1.725,False,1106,942,0.0001659,0.0005652,0.0007310999999999999
experiment_3b1,3,45,1,True,100500.0,915.0,False,2705,1919,0.00040574999999999997,0.0011514,0.0015571499999999998
experiment_3a1,3,30,0,False,1.475,,False,1191,1072,0.00017865,0.0006432,0.0008218500000000001
experiment_3a1,3,31,0,False,986630.0,,False,1502,1331,0.0002253,0.0007986,0.0010239
experiment_3b1,3,46,0,True,37100.0,37492.158985999995,False,1665,1503,0.00024974999999999997,0.0009017999999999999,0.0011515499999999999
experiment_3a1,3,32,0,True,1000.0,1000.0,True,896,659,0.0001344,0.00039539999999999996,0.0005298
experiment_3b1,3,47,1,True,16620.0,42750.0,False,2015,1395,0.00030225,0.000837,0.00113925
experiment_3a1,3,33,0,False,20.0,,False,946,689,0.0001419,0.0004134,0.0005553
experiment_3a1,3,34,0,True,4.0,4.0,True,915,651,0.00013725,0.00039059999999999995,0.00052785
experiment_3a1,3,35,0,True,970.0,970.0,True,1052,835,0.0001578,0.000501,0.0006588
experiment_3a1,3,36,0,True,3800.0,3800.0,True,1056,792,0.0001584,0.00047519999999999995,0.0006336
experiment_3b1,3,48,1,True,178900.0,210100.0,False,3042,2143,0.0004563,0.0012858,0.0017421
experiment_3a1,3,37,0,True,12000.0,12000.0,True,868,675,0.0001302,0.000405,0.0005352
experiment_3a1,3,38,0,True,450.0,450.0,True,1277,1137,0.00019154999999999997,0.0006822,0.00087375
experiment_3b1,3,49,1,False,10200.0,,False,2008,1610,0.0003012,0.000966,0.0012672
experiment_3a1,3,39,0,True,15.0,0.0,False,1117,1065,0.00016754999999999998,0.000639,0.0008065500000000001
experiment_3b1,3,50,1,True,9750.0,9600.0,False,2632,1831,0.00039479999999999995,0.0010986,0.0014933999999999998
experiment_3a1,3,40,0,True,431433437.5,428.875,False,1392,1139,0.00020879999999999998,0.0006834,0.0008922
experiment_3b1,3,51,0,True,703.0,70300.0,False,1716,1441,0.0002574,0.0008645999999999999,0.001122
experiment_3a1,3,41,0,True,3.0,1.0,False,949,852,0.00014235000000000002,0.0005112,0.0006535499999999999
experiment_3b1,3,52,0,True,1380.0,1380.0,True,1078,900,0.00016169999999999997,0.00054,0.0007017
experiment_3a1,3,42,0,False,9.0,,False,1120,922,0.000168,0.0005532,0.0007212
experiment_3b1,3,53,0,True,33960.0,5230.0,False,1228,962,0.00018419999999999998,0.0005771999999999999,0.0007614
experiment_3a1,3,43,0,True,62666.6666667,25500.0,False,1175,900,0.00017625,0.00054,0.00071625
experiment_3a1,3,44,0,True,9600.0,9600.0,True,1264,1098,0.0001896,0.0006588,0.0008484
experiment_3b1,3,54,1,False,5600.0,,False,2488,2136,0.00037319999999999996,0.0012816,0.0016547999999999999
experiment_3a1,3,45,0,True,100500.0,915.0,False,1573,1254,0.00023595000000000002,0.0007524,0.00098835
experiment_3a1,3,46,0,True,37100.0,37492.158985999995,False,1408,1115,0.00021119999999999998,0.0006689999999999999,0.0008801999999999998
experiment_3b1,3,55,1,False,5600.0,,False,2445,1957,0.00036675,0.0011742,0.0015409500000000001
experiment_3a1,3,47,0,True,16620.0,0.0,False,1024,869,0.0001536,0.0005214,0.000675
experiment_3b1,3,56,1,False,26.5,,False,2222,1453,0.0003333,0.0008717999999999999,0.0012051
experiment_3a1,3,48,0,True,178900.0,210100.0,False,1776,1445,0.00026639999999999997,0.0008669999999999999,0.0011334
experiment_3b1,3,57,0,True,251500.0,251500.0,True,1565,1306,0.00023475000000000001,0.0007836,0.00101835
experiment_3a1,3,49,0,False,10200.0,,False,1255,980,0.00018825,0.000588,0.00077625
experiment_3b1,3,58,1,False,7120.0,,False,2081,1552,0.00031215,0.0009311999999999999,0.0012433499999999998
experiment_3a1,3,50,0,True,9750.0,52100.0,False,1417,1057,0.00021255,0.0006341999999999999,0.0008467499999999998
experiment_3b1,3,59,0,True,35000.0,35000.0,True,1098,846,0.0001647,0.0005076,0.0006723
experiment_3a1,3,51,0,False,703.0,,False,1669,1362,0.00025035,0.0008172,0.00106755
experiment_3a1,3,52,0,True,1380.0,1380.0,True,1046,815,0.0001569,0.000489,0.0006458999999999999
experiment_3b1,3,60,0,True,290.0,290.0,True,1166,1134,0.0001749,0.0006804,0.0008552999999999999
experiment_3a1,3,53,0,True,33960.0,5230.0,False,1157,878,0.00017354999999999996,0.0005268,0.00070035
experiment_3b1,3,61,0,True,2280.0,2280.0,True,1643,1486,0.00024645,0.0008916,0.00113805
experiment_3a1,3,54,0,False,5600.0,,False,1415,1185,0.00021224999999999998,0.000711,0.00092325
experiment_3a1,3,55,0,False,5600.0,,False,1577,1323,0.00023654999999999998,0.0007938000000000001,0.0010303500000000002
experiment_3b1,3,62,1,True,1256.0,1256.0,True,2403,1813,0.00036045,0.0010877999999999999,0.0014482499999999999
experiment_3a1,3,56,0,False,26.5,,False,1196,1066,0.0001794,0.0006395999999999999,0.000819
experiment_3b1,3,63,0,True,45.0,45.0,True,1653,1318,0.00024795,0.0007908,0.00103875
experiment_3a1,3,57,0,False,251500.0,,False,1634,1572,0.0002451,0.0009431999999999999,0.0011883
experiment_3b1,4,1,0,True,78.64,78.6376025,True,1119,915,0.00016785,0.000549,0.00071685
experiment_3a1,3,58,0,False,7120.0,,False,1301,1010,0.00019515,0.000606,0.00080115
experiment_3b1,4,2,0,True,271250000.0,261950000.0,False,2162,1686,0.0003243,0.0010115999999999999,0.0013358999999999999
experiment_3a1,3,59,0,True,35000.0,35000.0,True,1074,882,0.0001611,0.0005292,0.0006903
experiment_3b1,4,3,0,True,353.0,233.4,False,1462,1114,0.0002193,0.0006684,0.0008877
experiment_3a1,3,60,0,False,290.0,,False,1186,1091,0.0001779,0.0006546,0.0008324999999999999
experiment_3b1,4,4,0,True,15.0,15.0,True,858,666,0.00012869999999999998,0.00039959999999999996,0.0005283
experiment_3a1,3,61,0,True,2280.0,2280.0,True,1712,1661,0.0002568,0.0009966,0.0012534
experiment_3b1,4,5,0,True,190.0,170.0,False,1493,1525,0.00022395,0.0009149999999999999,0.00113895
experiment_3a1,3,62,0,True,1256.0,956.0,False,1181,1117,0.00017715,0.0006701999999999999,0.00084735
experiment_3b1,4,6,1,True,0.111,0.0,False,2238,1569,0.0003357,0.0009414,0.0012771
experiment_3a1,3,63,0,True,45.0,45.0,True,1718,1499,0.0002577,0.0008994000000000001,0.0011571
experiment_3a1,4,1,0,True,78.64,78.6376025,True,994,757,0.0001491,0.0004542,0.0006033
experiment_3b1,4,7,1,True,0.0111,0.01,False,2421,1722,0.00036315,0.0010332,0.00139635
experiment_3b1,4,8,0,True,12000.0,12000.0,True,1027,785,0.00015404999999999998,0.000471,0.00062505
experiment_3a1,4,2,0,True,271250000.0,261952381.0,False,2283,1708,0.00034245,0.0010248,0.00136725
experiment_3b1,4,9,1,True,7.37,7.3703704,True,2137,1346,0.00032054999999999996,0.0008075999999999999,0.0011281499999999999
experiment_3a1,4,3,0,True,353.0,302.50000350000005,False,1580,1351,0.000237,0.0008106,0.0010475999999999999
experiment_3b1,4,10,0,True,240.9,240.89999999999998,True,1257,955,0.00018855,0.000573,0.00076155
experiment_3a1,4,4,0,True,15.0,15.0,True,856,592,0.0001284,0.00035519999999999996,0.00048359999999999994
experiment_3b1,4,11,1,True,1308.0,-2250.0,False,1985,1404,0.00029774999999999995,0.0008423999999999999,0.00114015
experiment_3a1,4,5,0,False,190.0,,False,1491,1386,0.00022365,0.0008316,0.00105525
experiment_3b1,4,12,0,True,350.45,350.45,True,1489,1272,0.00022334999999999998,0.0007632,0.00098655
experiment_3a1,4,6,0,True,0.111,0.0,False,1386,1078,0.0002079,0.0006467999999999999,0.0008546999999999999
experiment_3a1,4,7,0,True,0.0111,0.01,False,1257,999,0.00018855,0.0005993999999999999,0.0007879499999999999
experiment_3b1,4,13,1,False,2.0,,False,1878,1350,0.00028169999999999996,0.00081,0.0010917
experiment_3a1,4,8,0,False,12000.0,,False,920,711,0.000138,0.00042659999999999996,0.0005646
experiment_3b1,4,14,0,True,654.2,671.4285709999999,False,1343,1006,0.00020145,0.0006035999999999999,0.0008050499999999999
experiment_3a1,4,9,0,True,7.37,7.3703704,True,1309,1067,0.00019634999999999998,0.0006402,0.0008365499999999999
experiment_3b1,4,15,1,True,339000.0,1872.0,False,2461,1930,0.00036914999999999995,0.001158,0.00152715
experiment_3a1,4,10,0,True,240.9,240.89999999999998,True,1361,1211,0.00020415,0.0007266,0.0009307499999999999
experiment_3b1,4,16,0,True,339000.0,404500.0,False,1247,828,0.00018704999999999997,0.0004968,0.00068385
experiment_3a1,4,11,0,False,1308.0,,False,1058,916,0.0001587,0.0005495999999999999,0.0007082999999999999
experiment_3b1,4,17,0,True,10305.11226,10305.112255,True,1240,961,0.00018599999999999997,0.0005766,0.0007626
experiment_3a1,4,12,0,True,350.45,512.0,False,1564,1143,0.0002346,0.0006858,0.0009204
experiment_3a1,4,13,0,True,2.0,2.0,True,1400,1198,0.00020999999999999998,0.0007187999999999999,0.0009287999999999999
experiment_3b1,4,18,1,False,107843.0,,False,3271,2758,0.00049065,0.0016548,0.00214545
experiment_3a1,4,14,0,True,654.2,615.748031,False,1312,957,0.0001968,0.0005742,0.000771
experiment_3a1,4,15,0,False,339000.0,,False,1549,1313,0.00023235000000000004,0.0007878,0.00102015
experiment_3a1,4,16,0,False,339000.0,,False,1285,1019,0.00019275,0.0006114,0.00080415
experiment_3b1,4,19,1,True,3000.0,-62500.0,False,3728,2936,0.0005591999999999999,0.0017615999999999999,0.0023207999999999996
experiment_3a1,4,17,0,True,10305.11226,14324.926948,False,1224,918,0.0001836,0.0005507999999999999,0.0007344
experiment_3b1,4,20,1,False,93715.0,,False,3654,3074,0.0005480999999999999,0.0018444,0.0023924999999999997
experiment_3a1,4,18,0,False,107843.0,,False,2137,1808,0.00032054999999999996,0.0010848,0.0014053499999999999
experiment_3a1,4,19,0,False,3000.0,,False,2539,2184,0.00038084999999999996,0.0013104,0.00169125
experiment_3b1,4,21,1,False,93715.0,,False,3786,3120,0.0005679,0.001872,0.0024399
experiment_3a1,4,20,0,False,93715.0,,False,1917,1635,0.00028755,0.0009809999999999999,0.0012685499999999998
experiment_3b1,4,22,1,False,1438383.0,,False,3243,2154,0.00048645000000000003,0.0012924,0.00177885
experiment_3a1,4,21,0,False,93715.0,,False,2245,1969,0.00033675,0.0011814,0.00151815
experiment_3b1,4,23,0,True,498677.0,1747142.857,False,2237,1892,0.00033555,0.0011352,0.00147075
experiment_3a1,4,22,0,False,1438383.0,,False,2149,1568,0.00032235,0.0009407999999999999,0.0012631499999999998
experiment_3b1,4,24,1,False,2142.0,,False,2615,2035,0.00039225,0.0012209999999999999,0.0016132499999999999
experiment_3a1,4,23,0,True,498677.0,5270000.0,False,2120,1651,0.00031800000000000003,0.0009906,0.0013086
experiment_3a1,4,24,0,True,2142.0,155982738.96318558,False,1617,1258,0.00024255000000000001,0.0007548,0.0009973500000000001
experiment_3b1,4,25,1,True,2619.0,2350000000.0,False,3106,2517,0.0004659,0.0015101999999999997,0.0019760999999999997
experiment_3a1,4,25,0,False,2619.0,,False,1968,1703,0.0002952,0.0010218,0.001317
experiment_3a1,4,26,0,False,2450.0,,False,1811,1556,0.00027164999999999996,0.0009335999999999999,0.00120525
experiment_3b1,4,26,1,False,2450.0,,False,3411,2881,0.00051165,0.0017285999999999998,0.00224025
experiment_3a1,4,27,0,False,14900.0,,False,1439,1097,0.00021585000000000002,0.0006582000000000001,0.0008740500000000001
experiment_3a1,4,28,0,True,19.95,11.46625,False,1000,838,0.00015,0.0005028,0.0006527999999999999
experiment_3b1,4,27,1,False,14900.0,,False,2624,1765,0.00039359999999999997,0.001059,0.0014526
experiment_3a1,4,29,0,True,10.45,1.725,False,1094,882,0.00016409999999999998,0.0005292,0.0006933
experiment_3b1,4,28,0,True,19.95,0.58125,False,1122,947,0.0001683,0.0005682,0.0007365000000000001
experiment_3b1,4,29,0,True,10.45,1.725,False,1113,928,0.00016695,0.0005568,0.00072375
experiment_3a1,4,30,0,True,1.475,10.458964648,False,1227,1043,0.00018405,0.0006258,0.00080985
experiment_3b1,4,30,0,True,1.475,10.458964648,False,1110,967,0.00016649999999999998,0.0005801999999999999,0.0007466999999999999
experiment_3a1,4,31,0,False,986630.0,,False,1708,1673,0.0002562,0.0010038,0.00126
experiment_3a1,4,32,0,True,1000.0,1000.0,True,898,653,0.0001347,0.0003918,0.0005265
experiment_3a1,4,33,0,True,20.0,20.0,True,854,597,0.0001281,0.00035820000000000003,0.00048630000000000006
experiment_3b1,4,31,1,False,986630.0,,False,2762,2038,0.0004143,0.0012228,0.0016371
experiment_3b1,4,32,0,True,1000.0,1000.0,True,1026,810,0.0001539,0.00048599999999999994,0.0006398999999999999
experiment_3a1,4,34,0,True,4.0,4.0,True,1030,775,0.00015450000000000001,0.000465,0.0006195
experiment_3b1,4,33,0,True,20.0,20.0,True,900,640,0.00013499999999999997,0.000384,0.0005189999999999999
experiment_3a1,4,35,0,True,970.0,0.0,False,1022,853,0.00015329999999999999,0.0005118,0.0006651
experiment_3b1,4,34,0,True,4.0,4.0,True,926,667,0.0001389,0.00040019999999999997,0.0005390999999999999
experiment_3a1,4,36,0,True,3800.0,3800.0,True,1016,744,0.0001524,0.0004464,0.0005988
